ID,Full Name,Name,Prefix,Suffix,Species,Sex,Birth Date,Sire ID,Dam ID,Genetic Code,Color,Eye Color,Owner CTU ID,Owned
CTC265,MM Ambrosia,Ambrosia,MM,,Fancy Mouse,Female,2024-05-07,CTC266,CTC267,,Black Merle Pied,,CTU1,No
CTC403,MM Marshmallow,Marshmallow,MM,,Fancy Mouse,Female,2024-05-07,CTC400,CTC387,,Snowtiger Pied,,CTU1,No
CTC402,MM Mango Vista,Mango Vista,MM,,Fancy Mouse,Female,2024-05-07,CTC400,CTC387,,Brindle Tricolor,,CTU1,No
CTC401,MM Maddie's Maiden,Maddie's Maiden,MM,,Fancy Mouse,Female,2024-05-07,CTC400,CTC387,,Brindle Pied,,CTU1,No
CTC399,MM Lucky Chance,Lucky Chance,MM,,Fancy Mouse,Female,2024-05-06,CTC397,CTC395,,Brindle,,CTU1,No
CTC398,MM Legend of Zelda,Legend of Zelda,MM,,Fancy Mouse,Female,2024-05-06,CTC397,CTC395,,Brindle,,CTU1,No
CTC294,MM Kadeem,Kadeem,MM,,Fancy Mouse,Male,2024-03-31,CTC188,CTC293,,Dominant Red Pied,,CTU1,No
CTC319,MM Keepsake,Keepsake,MM,,Fancy Mouse,Female,2024-03-31,CTC188,CTC293,,Dominant Red Pied,,CTU1,No
CTC1990,Oh My God,Oh My God,,,Fancy Mouse,Female,2024-03-24,,,,Blue Splashed,,CTU2,No
CTC1993,Ocean Breeze,Ocean Breeze,,,Fancy Mouse,Female,2024-03-24,,,,Blue Splashed,,CTU2,No
CTC1991,TnS Ikuya,Ikuya,TnS,,Fancy Mouse,Female,2024-01-23,CTC792,,,Brindle,,CTU2,No
CTC275,MM Whats'up Dog,Whats'up Dog,MM,,Fancy Mouse,Male,2024-01-02,CTC198,CTC230,,Brindle Pied,,CTU1,No
CTC397,MM Whoop Whoop,Whoop Whoop,MM,,Fancy Mouse,Male,2024-01-02,CTC198,CTC230,,Brindle Pied,,CTU1,No
CTC309,MM Ultra Vox,Ultra Vox,MM,,Fancy Mouse,Female,2023-12-28,CTC34,CTC35,,Dominant Red Splashed,,CTU1,No
CTC32,MM Uptown Girl,Uptown Girl,MM,,Fancy Mouse,Female,2023-12-28,CTC34,CTC35,,Dominant Red,,CTU1,No
CTC396,MM Unicat,Unicat,MM,,Fancy Mouse,Female,2023-12-28,CTC34,CTC35,,Dominant Red Pied,,CTU1,No
CTC188,MM Up2Date,Up2Date,MM,,Fancy Mouse,Male,2023-12-28,CTC34,CTC35,,Dominant Red Pied,,CTU1,No
CTC187,MM Umbreon,Umbreon,MM,,Fancy Mouse,Female,2023-12-28,CTC34,CTC35,,Tricolor,,CTU1,No
CTC395,MM Touchdown,Touchdown,MM,,Fancy Mouse,Female,2023-12-26,CTC199,CTC200,,Black,,CTU1,No
CTC394,MM Tater Tot,Tater Tot,MM,,Fancy Mouse,Female,2023-12-26,CTC199,CTC200,,Brindle,,CTU1,No
CTC263,MM Taragon,Taragon,MM,,Fancy Mouse,Female,2023-12-26,CTC199,CTC200,,Brindle,,CTU1,No
CTC190,MM Topnotch,Topnotch,MM,,Fancy Mouse,Female,2023-12-26,CTC199,CTC200,,Black,,CTU1,No
CTC262,MM Jumpstart,Jumpstart,MM,,Fancy Mouse,Female,2023-10-30,CTC191,CTC192,,Brindle Pied,,CTU1,No
CTC189,MM Jackpot,Jackpot,MM,,Fancy Mouse,Male,2023-10-30,CTC191,CTC192,,Brindle Pied,,CTU1,No
CTC387,MM Flogging Molly,Flogging Molly,MM,,Fancy Mouse,Female,2023-10-22,CTC383,CTC386,,Brindle Pied,,CTU1,No
CTC230,MM Abundance,Abundance,MM,,Fancy Mouse,Female,2023-09-18,CTC36,CTC229,,Black Pied,,CTU1,No
CTC293,MM Zipper,Zipper,MM,,Fancy Mouse,Female,2023-09-13,CTC291,CTC292,,Black Tan Pied,,CTU1,No
CTC191,MM Ventura,Ventura,MM,,Fancy Mouse,Male,2023-08-29,CTC201,CTC202,,Black Pied,,CTU1,No
CTC200,MM Victoria's Secret,Victoria's Secret,MM,,Fancy Mouse,Female,2023-08-29,CTC201,CTC202,,Brindle Pied,,CTU1,No
CTC35,MM Nugget,Nugget,MM,,Fancy Mouse,Female,2023-07-22,CTC36,CTC37,,Dominant Red,,CTU1,No
CTC193,MM Skeletor,Skeletor,MM,,Fancy Mouse,Male,2023-04-24,CTC194,CTC195,,Black Hereford,,CTU1,No
CTC36,MM Quantum,Quantum,MM,,Fancy Mouse,Male,2023-03-15,CTC38,CTC39,,Black Pied,,CTU1,No
CTC268,MM Kingfish,Kingfish,MM,,Fancy Mouse,Male,2022-12-15,CTC196,CTC39,,Black,,CTU1,No
CTC195,MM Inola,Inola,MM,,Fancy Mouse,Female,2022-12-15,CTC196,CTC39,,Black,,CTU1,No
CTC166,MM Halibut,Halibut,MM,,Fancy Mouse,Male,2022-06-10,,,,Blue,,CTU1,No
CTC201,MM Yeshua,Yeshua,MM,,Fancy Mouse,Male,2022-06-09,CTC203,CTC204,,Brindle Pied,,CTU1,No
CTC228,MM Imperial Stout,Imperial Stout,MM,,Fancy Mouse,Male,2022-06-09,CTC203,CTC204,,Brindle Pied,,CTU1,No
CTC229,MM Yours Truly,Yours Truly,MM,,Fancy Mouse,Female,2022-06-09,CTC203,CTC204,,Brindle Pied,,CTU1,No
CTC167,MM Burrata,Burrata,MM,,Fancy Mouse,Female,2022-06-01,,,,Blue,,CTU1,No
CTC162,MM Vitello Tonato,Vitello Tonato,MM,,Fancy Mouse,Male,2022-03-01,CTC163,CTC164,,Lilac Tan,,CTU1,No
CTC382,MM Naomi,Naomi,MM,,Fancy Mouse,Female,2022-02-19,CTC373,CTC381,,Black Pied,,CTU1,No
CTC289,MM Red Hot Firecracker,Red Hot Firecracker,MM,,Fancy Mouse,Male,2022-01-07,CTC288,CTC287,,Dominant Red Pied,,CTU1,No
CTC769,MM Zense,Zense,MM,,Fancy Mouse,Male,2021-12-30,,,,Black,,CTU2,No
CTC380,MM Atlas,Atlas,MM,,Fancy Mouse,Male,2021-11-01,CTC220,CTC221,,Brindle Pied,,CTU1,No
CTC204,MM Starlight Sterre,Starlight Sterre,MM,,Fancy Mouse,Female,2021-11-01,CTC220,CTC221,,Brindle Pied,,CTU1,No
CTC165,MM Calamari,Calamari,MM,,Fancy Mouse,Female,2021-09-04,CTC787,CTC788,,Black,,CTU1,No
CTC381,MM Peyton,Peyton,MM,,Fancy Mouse,Female,2021-07-31,,,,Black Pied,,CTU1,No
CTC384,MM Brindle Pied,Brindle Pied,MM,,Fancy Mouse,Female,2021-07-01,CTC380,,,Brindle Pied,,CTU1,No
CTC203,MM Chocolate Chip Cookie,Chocolate Chip Cookie,MM,,Fancy Mouse,Male,2021-06-26,CTC205,CTC206,,Black Pied,,CTU1,No
CTC788,MM Peen,Peen,MM,,Fancy Mouse,Female,2021-06-20,CTC217,CTC372,,Dominant Red,,CTU1,Yes
CTC379,MM Hogara,Hogara,MM,,Fancy Mouse,Male,2021-04-02,CTC365,CTC378,,Blue,,CTU1,No
CTC247,MM Abeltje,Abeltje,MM,,Fancy Mouse,Male,2021-03-31,CTC248,CTC249,,Tricolor,,CTU1,No
CTC377,MM Ryu,Ryu,MM,,Fancy Mouse,Male,2021-03-29,CTC217,CTC376,,Dominant Red Pied,,CTU1,No
CTC206,MM Salt Junior,Salt Junior,MM,,Fancy Mouse,Female,2021-03-28,CTC217,CTC219,,Dominant Red Pied,,CTU1,No
CTC375,MM Hayao,Hayao,MM,,Fancy Mouse,Male,2021-03-25,CTC233,CTC2184,,Brindle,,CTU1,No
CTC2185,MM Tomoe,Tomoe,MM,,Fancy Mouse,Female,2021-03-25,CTC233,CTC374,,Brindle Pied,,CTU1,Yes
CTC2186,MM Sango,Sango,MM,,Fancy Mouse,Female,2021-03-25,CTC233,CTC2184,,Brindle,,CTU1,Yes
CTC238,MM Taiyo,Taiyo,MM,,Fancy Mouse,Male,2021-02-04,,,,Brindle Pied,,CTU1,No
CTC2191,MM Chiharu,Chiharu,MM,,Fancy Mouse,Female,2021-01-31,CTC233,CTC2180,,Brindle Pied,,CTU1,Yes
CTC2192,MM Himeka,Himeka,MM,,Fancy Mouse,Female,2021-01-31,CTC233,CTC2180,,Brindle,,CTU1,Yes
CTC2190,MM Komijn,Komijn,MM,,Fancy Mouse,Female,2021-01-31,CTC233,CTC2180,,Brindle,,CTU1,Yes
CTC2193,MM Eiko,Eiko,MM,,Fancy Mouse,Female,2021-01-31,CTC233,CTC2180,,Brindle Splashed,,CTU1,Yes
CTC221,MM Laluna,Laluna,MM,,Fancy Mouse,Female,2021-01-20,CTC222,CTC225,,Brindle Pied,,CTU1,No
CTC2187,MM J5-M4,J5-M4,MM,,Fancy Mouse,Male,2021-01-18,CTC233,CTC234,,Black Eye White,,CTU1,Yes
CTC232,MM Chico,Chico,MM,,Fancy Mouse,Male,2021-01-18,CTC233,CTC234,,Brindle Pied,,CTU1,No
CTC2188,MM J5-F4,J5-F4,MM,,Fancy Mouse,Female,2021-01-18,CTC233,CTC234,,Black Eye White,,CTU1,Yes
CTC220,MM Pador,Pador,MM,,Fancy Mouse,Male,2021-01-14,CTC42,CTC41,,Brindle,,CTU1,No
CTC373,MM Glennfiddich,Glennfiddich,MM,,Fancy Mouse,Male,2021-01-14,CTC42,CTC372,,Brindle Pied,,CTU1,No
CTC239,MM Eevee,Eevee,MM,,Fancy Mouse,Female,2021-01-14,CTC240,CTC241,,Blue Tricolor,,CTU1,No
CTC40,MM Kinnori,Kinnori,MM,,Fancy Mouse,Male,2021-01-14,CTC42,CTC41,,Brindle Tricolor,,CTU1,No
CTC2189,MM Ichiyo,Ichiyo,MM,,Fancy Mouse,Female,2021-01-13,CTC233,CTC2183,,Brindle Pied,,CTU1,Yes
CTC369,MM Fuyuki,Fuyuki,MM,,Fancy Mouse,Male,2021-01-13,CTC240,CTC368,,Chocolate Tricolor Fox,,CTU1,No
CTC367,MM Miuna,Miuna,MM,,Fancy Mouse,Female,2021-01-12,CTC365,CTC366,,Blue Tan,,CTU1,No
CTC364,MM Yuri,Yuri,MM,,Fancy Mouse,Female,2021-01-12,CTC363,CTC253,,Chocolate Pied,,CTU1,No
CTC175,MM Amako,Amako,MM,,Fancy Mouse,Female,2021-01-11,CTC176,CTC177,,Brindle Tricolor,,CTU1,No
CTC2184,CM Silke,Silke,CM,,Fancy Mouse,Female,2021-01-01,,,,Brindle,,CTU2,Yes
CTC2173,MM Naya,Naya,MM,,Fancy Mouse,Female,2020-12-20,CTC242,CTC784,,Tricolor,,CTU1,Yes
CTC2174,MM Moffel,Moffel,MM,,Fancy Mouse,Female,2020-12-20,CTC242,CTC784,,Splashed Fox,,CTU1,Yes
CTC2175,MM Gaga,Gaga,MM,,Fancy Mouse,Female,2020-12-20,CTC242,CTC784,,Sealpoint Siamese,,CTU1,Yes
CTC783,MM Diego,Diego,MM,,Fancy Mouse,Male,2020-11-09,CTC242,CTC784,,Colorpoint Beige,,CTU1,No
CTC250,MM Saydie,Saydie,MM,,Fancy Mouse,Female,2020-10-16,CTC252,CTC251,,Splashed,,CTU1,No
CTC368,MM Pip,Pip,MM,,Fancy Mouse,Female,2020-09-03,CTC242,,,Tricolor,,CTU1,No
CTC2176,MM Pip,Pip,MM,,Fancy Mouse,Female,2020-09-03,CTC242,,,Tricolor,,CTU1,Yes
CTC252,MM Peter,Peter,MM,,Fancy Mouse,Male,2020-08-08,CTC233,CTC253,,Pink Eye White,,CTU1,No
CTC249,MM Hope,Hope,MM,,Fancy Mouse,Female,2020-08-06,CTC226,CTC227,,Brindle Pied,,CTU1,No
CTC225,MM Hayley,Hayley,MM,,Fancy Mouse,Female,2020-08-06,CTC226,CTC227,,Brindle Pied,,CTU1,No
CTC2164,MM W2-F3,W2-F3,MM,,Fancy Mouse,Female,2020-08-06,CTC226,CTC227,,Brindle Whitebelly,,CTU1,Yes
CTC2170,MM I4-F3,I4-F3,MM,,Fancy Mouse,Female,2020-07-29,CTC46,CTC2167,,Sable,,CTU1,Yes
CTC2169,MM I4-F2,I4-F2,MM,,Fancy Mouse,Female,2020-07-29,CTC46,CTC2167,,Black Tan,,CTU1,Yes
CTC2168,MM I4-F1,I4-F1,MM,,Fancy Mouse,Female,2020-07-29,CTC46,CTC2167,,Black Tan,,CTU1,Yes
CTC2178,MM Q2-M1,Q2-M1,MM,,Fancy Mouse,Male,2020-07-27,CTC233,CTC2177,,Brindle Pied,,CTU1,Yes
CTC241,MM Luciana,Luciana,MM,,Fancy Mouse,Female,2020-07-15,CTC242,CTC243,,Blue Tricolor,,CTU1,No
CTC2163,MM Gavin,Gavin,MM,,Fancy Mouse,Male,2020-07-15,CTC242,CTC243,,Color Point Blue Pied,,CTU1,Yes
CTC217,MM Caramel Swirl,Caramel Swirl,MM,,Fancy Mouse,Male,2020-07-14,CTC46,CTC218,,Dominant Red Pied,,CTU1,No
CTC285,MM Flame,Flame,MM,,Fancy Mouse,Male,2020-07-14,CTC46,CTC218,,Dominant Red,,CTU1,No
CTC2162,MM N2-F2,N2-F2,MM,,Fancy Mouse,Female,2020-07-14,CTC244,CTC245,,Blue Beige Pied,,CTU1,Yes
CTC2161,MM Sadie,Sadie,MM,,Fancy Mouse,Female,2020-07-14,CTC244,CTC245,,Blue Tricolor,,CTU1,Yes
CTC2160,MM N2-M4,N2-M4,MM,,Fancy Mouse,Male,2020-07-14,CTC244,CTC245,,Blue Tricolor,,CTU1,Yes
CTC2159,MM Djennah,Djennah,MM,,Fancy Mouse,Female,2020-07-14,CTC46,CTC218,,Dom. Red Pied,,CTU1,Yes
CTC2158,MM E4-F3,E4-F3,MM,,Fancy Mouse,Female,2020-07-14,CTC46,CTC218,,Chocolate Tan Pied,,CTU1,Yes
CTC2157,MM Madee,Madee,MM,,Fancy Mouse,Female,2020-07-14,CTC46,CTC218,,Dom. Red Pied,,CTU1,Yes
CTC240,MM Fallon,Fallon,MM,,Fancy Mouse,Male,2020-07-14,CTC244,CTC245,,Blue Tricolor,,CTU1,No
CTC362,MM Chica,Chica,MM,,Fancy Mouse,Female,2020-07-01,CTC360,CTC361,,Dove,,CTU1,No
CTC2180,MM Senne,Senne,MM,,Fancy Mouse,Female,2020-06-07,CTC2179,CTC177,,Splashed,,CTU1,Yes
CTC2181,MM Sjors,Sjors,MM,,Fancy Mouse,Female,2020-06-07,CTC2179,CTC177,,Splashed,,CTU1,Yes
CTC234,MM Sjors,Sjors,MM,,Fancy Mouse,Female,2020-06-07,,CTC177,,Splashed,,CTU1,No
CTC42,MM Wicked,Wicked,MM,,Fancy Mouse,Male,2020-05-18,CTC46,CTC43,,Brindle Pied,,CTU1,No
CTC2183,MM Teddie,Teddie,MM,,Fancy Mouse,Female,2020-05-17,CTC2179,CTC2182,,Color Point Beige,,CTU1,Yes
CTC2242,MM Sinne,Sinne,MM,,Fancy Mouse,Female,2020-05-15,CTC2240,CTC2241,,Blue Tan,,CTU2,Yes
CTC222,MM Universe,Universe,MM,,Fancy Mouse,Male,2020-05-14,CTC223,CTC224,,Brindle Pied,,CTU1,No
CTC2155,MM Mystique,Mystique,MM,,Fancy Mouse,Female,2020-05-14,CTC223,CTC2156,,Brindle Whitebelly,,CTU1,Yes
CTC2230,MM Maisy,Maisy,MM,,Fancy Mouse,Female,2020-05-11,CTC2166,CTC2229,,Splashed Fox,,CTU2,Yes
CTC176,MM Jerome,Jerome,MM,,Fancy Mouse,Male,2020-04-16,CTC358,CTC359,,Brindle Tricolor,,CTU1,No
CTC2226,MM Elle,Elle,MM,,Fancy Mouse,Female,2020-03-28,CTC2224,CTC2225,,Blue Brindle,,CTU2,Yes
CTC208,MM Zhaleya,Zhaleya,MM,,Fancy Mouse,Female,2020-03-26,CTC209,CTC210,,Tricolor,,CTU1,No
CTC2172,MM Bindi,Bindi,MM,,Fancy Mouse,Female,2020-03-21,CTC242,CTC2171,,Tricolor,,CTU1,Yes
CTC2166,MM Indigo,Indigo,MM,,Fancy Mouse,Male,2020-02-21,CTC209,CTC2165,,Blue Tricolor,,CTU1,Yes
CTC2177,AR Rebel,Rebel,AR,,Fancy Mouse,Female,2020-02-02,,,,Black Tan,,CTU2,Yes
CTC245,MM Bluet,Bluet,MM,,Fancy Mouse,Female,2020-01-31,CTC209,CTC246,,Blue Tricolor,,CTU1,No
CTC2156,SB Tutti,Tutti,SB,,Fancy Mouse,Female,2020-01-05,,,,Black Eye White,,CTU2,Yes
CTC2225,PvK Rosemary,Rosemary,PvK,,Fancy Mouse,Female,2020-01-01,,,,Blue Brindle,,CTU2,Yes
CTC2229,FR Sierra,Sierra,FR,,Fancy Mouse,Female,2020-01-01,,,,Splashed Fox,,CTU2,Yes
CTC2240,SB Emmett,Emmett,SB,,Fancy Mouse,Male,2020-01-01,,,,Lilac Tan,,CTU2,Yes
CTC2241,FR Azula,Azula,FR,,Fancy Mouse,Female,2020-01-01,,,,Blue Tan,,CTU2,Yes
CTC2182,PvK Boo,Boo,PvK,,Fancy Mouse,Female,2020-01-01,,,,Splashed,,CTU2,Yes
CTC2165,PvK Hardy,Hardy,PvK,,Fancy Mouse,Female,2020-01-01,,,,Black Pied,,CTU2,Yes
CTC2179,FR Remy,Remy,FR,,Fancy Mouse,Male,2020-01-01,,,,Splashed Fox,,CTU2,Yes
CTC2167,MGF Hairo,Hairo,MGF,,Fancy Mouse,Female,2020-01-01,,,,,,CTU2,Yes
CTC2171,FR Xatu,Xatu,FR,,Fancy Mouse,Female,2020-01-01,,,,Tricolor,,CTU2,Yes
CTC226,MM Percy Plumeau,Percy Plumeau,MM,,Fancy Mouse,Male,2019-11-29,CTC46,CTC43,,Chocolate Brindle Pied,,CTU1,No
CTC370,MM Ghimly,Ghimly,MM,,Fancy Mouse,Male,2019-11-29,CTC46,CTC43,,Dominant Red Pied,,CTU1,No
CTC2223,MM Sheera,Sheera,MM,,Fancy Mouse,Female,2019-11-28,CTC2221,CTC2222,,Brindle,,CTU1,Yes
CTC2219,MM Blue Tan,Blue Tan,MM,,Fancy Mouse,Male,2019-11-08,CTC2217,CTC2218,,Blue Tan,,CTU1,Yes
CTC2220,MM Sweetpea,Sweetpea,MM,,Fancy Mouse,Male,2019-11-08,CTC2217,CTC2218,,Agouti,,CTU1,Yes
CTC2215,MM Pepper,Pepper,MM,,Fancy Mouse,Female,2019-10-26,CTC46,CTC2214,,Agouti Tan,,CTU1,Yes
CTC2224,TOM Kalani,Kalani,TOM,,Fancy Mouse,Male,2019-08-25,,,,Blue,,CTU2,Yes
CTC2213,MM Flynn Rider,Flynn Rider,MM,,Fancy Mouse,Male,2019-08-21,CTC2211,CTC2212,,Brindle Splashed,,CTU1,Yes
CTC2210,MM Dante's Inferno,Dante's Inferno,MM,,Fancy Mouse,Male,2019-08-18,CTC2208,CTC2209,,Brindle,,CTU1,Yes
CTC2207,MM Golden Brown,Golden Brown,MM,,Fancy Mouse,Male,2019-08-03,CTC2202,CTC2206,,Agouti,,CTU1,Yes
CTC2217,MOW Flip,Flip,MOW,,Fancy Mouse,Male,2019-08-01,,,,Black Pied,,CTU2,Yes
CTC2203,MM Jezebel,Jezebel,MM,,Fancy Mouse,Female,2019-06-03,CTC2201,CTC2153,,Black Merle Tan,,CTU1,Yes
CTC2208,JW Devon,Devon,JW,,Fancy Mouse,Male,2019-05-30,,,,Brindle,,CTU2,Yes
CTC46,MM Sundae Caramel,Sundae Caramel,MM,,Fancy Mouse,Male,2019-05-19,CTC47,CTC48,,Dominant Red Tan Pied,,CTU1,No
CTC2154,MM Kenny,Kenny,MM,,Fancy Mouse,Male,2019-05-19,CTC47,CTC48,,Dom. Red Chocolate Pied,,CTU1,Yes
CTC2211,MM Fudge,Fudge,MM,,Fancy Mouse,Male,2019-04-19,CTC47,CTC2195,,Argente Splashed,,CTU1,Yes
CTC2212,AM Ruby,Ruby,AM,,Fancy Mouse,Female,2019-02-17,,,,Snowtiger,,CTU2,Yes
CTC2202,MM Vince,Vince,MM,,Fancy Mouse,Male,2019-02-03,CTC2194,CTC2195,,,,CTU1,Yes
CTC256,MM Odin,Odin,MM,,Fancy Mouse,Male,2019-01-18,CTC260,CTC261,,Chocolate,,CTU1,No
CTC2200,PvK Ravi,Ravi,PvK,,Fancy Mouse,Male,2019-01-12,,,,Brindle,,CTU2,Yes
CTC2222,Cami,Cami,,,Fancy Mouse,Female,2019-01-01,,,,Brindle,,CTU2,Yes
CTC2214,AM Senna,Senna,AM,,Fancy Mouse,Female,2019-01-01,,,,Brindle Umbrous,,CTU2,Yes
CTC2221,FF King,King,FF,,Fancy Mouse,Male,2019-01-01,,,,Brindle,,CTU2,Yes
CTC2218,MOW Jasmin,Jasmin,MOW,,Fancy Mouse,Female,2019-01-01,,,,Agouti,,CTU2,Yes
CTC2209,SA Destiny,Destiny,SA,,Fancy Mouse,Female,2019-01-01,,,,Argente Tan,,CTU2,Yes
CTC2206,BSR Skye,Skye,BSR,,Fancy Mouse,Female,2019-01-01,,,,Blue,,CTU2,Yes
CTC2199,MM Belle,Belle,MM,,Fancy Mouse,Female,2019-01-01,,,,Colorpoint Beige,,CTU1,Yes
CTC257,MM Arwen,Arwen,MM,,Fancy Mouse,Female,2018-12-25,CTC258,CTC259,,Black Merle Tan,,CTU1,No
CTC2153,MM Nana,Nana,MM,,Fancy Mouse,Female,2018-12-25,CTC258,CTC259,,Black Merle Tan Pied,,CTU1,Yes
CTC2196,PvK Gemma,Gemma,PvK,,Fancy Mouse,Female,2018-10-18,,,,Snowtiger,,CTU2,Yes
CTC2195,PvK Mascha,Mascha,PvK,,Fancy Mouse,Female,2018-10-16,,,,Brindle Splashed,,CTU2,Yes
CTC2197,PvK Finn,Finn,PvK,,Fancy Mouse,Male,2018-10-16,,,,Snowtiger,,CTU2,Yes
CTC2194,FF Baron,Baron,FF,,Fancy Mouse,Male,2018-10-13,,,,Colorpoint Blue,,CTU2,Yes
CTC2201,MS Levi,Levi,MS,,Fancy Mouse,Male,2018-09-06,,,,Black Merle Tan,,CTU2,Yes
CTC2198,BE Dena,Dena,BE,,Fancy Mouse,Female,2018-08-21,,,,Black Merle Tan Pied,,CTU2,Yes
CTC26,RM Toby,Toby,RM,,Fancy Mouse,Male,2024-10-08,CTC29,CTC30,,Black,,,Yes
CTC37,CMM Wildfire,Wildfire,CMM,,Fancy Mouse,Female,2023-02-16,CTC289,CTC299,,Dominant Red,,,No
CTC39,TnS Black Belle,Black Belle,TnS,,Fancy Mouse,Female,2022-03-15,CTC40,CTC298,,Black,,,Yes
CTC158,PLX Cepheus,Cepheus,PLX,,Fancy Mouse,Male,2022-12-18,CTC166,CTC167,,Blue,,,No
CTC160,PLX Altair,Altair,PLX,,Fancy Mouse,Male,2022-07-17,CTC162,CTC165,,Black Tan,,,No
CTC161,PLX Aysu,Aysu,PLX,,Fancy Mouse,Female,2022-07-17,CTC162,CTC165,,Blue,,,No
CTC173,TnS Anzu,Anzu,TnS,,Fancy Mouse,Female,2021-06-27,CTC174,CTC175,,Brindle Tricolor,,,Yes
CTC192,MV Ember,Ember,MV,,Fancy Mouse,Female,2023-06-27,CTC193,CTC197,,Brindle Pied,,,No
CTC198,MV Rory,Rory,MV,,Fancy Mouse,Male,2023-10-15,CTC193,CTC197,,Brindle Pied,,,No
CTC202,CMM Magpie,Magpie,CMM,,Fancy Mouse,Female,2023-02-10,CTC228,CTC231,,Black Pied,,,No
CTC205,HV Hakuna,Hakuna,HV,,Fancy Mouse,Male,2020-08-10,CTC207,CTC208,,Black Tan Pied,,,No
CTC231,CMM Cinnamon Toast,Cinnamon Toast,CMM,,Fancy Mouse,Female,2022-06-18,CTC232,CTC235,,Brindle,,,No
CTC236,KW Yoshi,Yoshi,KW,,Fancy Mouse,Male,2021-06-08,CTC238,CTC239,,Blue Brindle Pied,,,No
CTC237,KW Kimi,Kimi,KW,,Fancy Mouse,Female,2021-07-17,CTC247,CTC250,,Tricolor,,,No
CTC255,AR Gaia,Gaia,AR,,Fancy Mouse,Female,2019-04-01,CTC256,CTC257,,Black Tan,,,No
CTC280,RM Mia,Mia,RM,,Fancy Mouse,Female,2024-09-28,CTC273,CTC279,,Black Pied,,,No
CTC284,RM Jordana,Jordana,RM,,Fancy Mouse,Female,2024-09-28,CTC273,CTC279,,Black Pied,,,No
CTC287,LB Rhedija,Rhedija,LB,,Fancy Mouse,Female,2021-04-23,CTC285,CTC286,,Dominant Red,,,No
CTC291,CMM Masked Flame,Masked Flame,CMM,,Fancy Mouse,Male,2023-03-16,CTC289,CTC290,,Dominant Red Pied,,,No
CTC296,M&M Samara,Samara,M&M,,Fancy Mouse,Female,2024-10-07,CTC294,CTC295,,Dominant Red Pied,,,No
CTC297,M&M Farah,Farah,M&M,,Fancy Mouse,Female,2024-10-07,CTC294,CTC295,,Dominant Red Pied,,,No
CTC299,TnS Kozue,Kozue,TnS,,Fancy Mouse,Female,2022-03-02,CTC375,CTC886,,Chocolate Tan,,,Yes
CTC300,M&M Leila,Leila,M&M,,Fancy Mouse,Female,2024-10-07,CTC294,CTC295,,Chocolate Pied,,,No
CTC306,RM Darcy,Darcy,RM,,Fancy Mouse,Female,2024-12-10,CTC29,,,Blue Tan,,,No
CTC324,RM Letty,Letty,RM,,Fancy Mouse,Female,2024-09-28,CTC273,CTC279,,Black Pied,,,No
CTC325,RM Pardoes,Pardoes,RM,,Fancy Mouse,Female,2025-02-02,CTC273,CTC324,,Black Pied,,,No
CTC326,RM Poppy,Poppy,RM,,Fancy Mouse,Female,2025-02-02,CTC273,CTC324,,Black Pied,,,No
CTC340,MF Curry,Curry,MF,,Fancy Mouse,Male,2025-06-28,CTC338,CTC339,,Black,,,No
CTC372,TOM Zola,Zola,TOM,,Fancy Mouse,Female,2020-08-04,CTC370,CTC371,,Black Tan Pied,,,No
CTC383,FS Rogan,Rogan,FS,,Fancy Mouse,Male,2022-09-14,,CTC384,,Brindle,,,No
CTC386,CMM Hot Spot,Hot Spot,CMM,,Fancy Mouse,Female,2023-04-21,CTC228,CTC385,,Black Pied,,,No
CTC563,MF Amaranth,Amaranth,MF,,Fancy Mouse,Female,2025-06-22,CTC330,CTC336,,Burmese,,,No
CTC597,SLM'S Lilo,Lilo,SLM'S,,Fancy Mouse,Male,2025-11-16,CTC601,CTC707,,Lilac,,,Yes
CTC629,SLM'S BlueBelle,BlueBelle,SLM'S,,Fancy Mouse,Female,2025-11-24,CTC698,CTC699,,,,,Yes
CTC630,SLM'S Swablu,Swablu,SLM'S,,Fancy Mouse,Female,2025-11-24,CTC698,CTC699,,Blue,,,Yes
CTC631,SLM'S Ocean,Ocean,SLM'S,,Fancy Mouse,Male,2025-11-24,CTC698,CTC699,,Blue,,,Yes
CTC658,SLM's Pluck,Pluck,SLM's,,Fancy Mouse,Female,2025-12-08,CTC601,CTC707,,,,,Yes
CTC687,M2,M2,,,Fancy Mouse,Male,2026-01-20,CTC656,CTC657,,,,,Yes
CTC690,M5,M5,,,Fancy Mouse,Male,2026-01-20,CTC656,CTC657,,,,,Yes
CTC688,M1,M1,,,Fancy Mouse,Male,2026-01-20,CTC656,CTC657,,,,,Yes
CTC689,M4,M4,,,Fancy Mouse,Male,2026-01-20,CTC656,CTC657,,,,,Yes
CTC691,M6,M6,,,Fancy Mouse,Male,2026-01-20,CTC656,CTC657,,,,,Yes
CTC692,F5,F5,,,Fancy Mouse,Female,2026-01-20,CTC656,CTC657,,,,,Yes
CTC693,F3,F3,,,Fancy Mouse,Female,2026-01-20,CTC656,CTC657,,,,,Yes
CTC694,F4,F4,,,Fancy Mouse,Female,2026-01-20,CTC656,CTC657,,,,,Yes
CTC695,M3,M3,,,Fancy Mouse,Male,2026-01-20,CTC656,CTC657,,,,,Yes
